file,cluster,centroid_distance,cluster_size,embedding,silhouette_overall
D:\GitHub\dolap\files_dolab\files\158107.py,1,21.22686,670,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158108.py,10,28.74637,424,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158109.py,10,16.545769,424,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158110.py,11,23.571924,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158111.py,1,19.936039,670,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158113.py,1,21.22686,670,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158114.py,11,21.637217,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158115.py,10,18.900194,424,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158116.py,0,12.128454,665,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158117.py,1,16.26949,670,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158119.py,11,18.186338,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158120.py,0,9.446608,665,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158121.py,10,15.023625,424,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158123.py,11,18.186338,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158124.py,11,16.22584,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158125.py,11,38.84315,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158126.py,0,8.945979,665,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158127.py,1,18.721886,670,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158128.py,1,18.721886,670,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158129.py,1,17.911518,670,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158130.py,1,17.826141,670,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158131.py,11,18.186338,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158132.py,1,21.22686,670,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158133.py,3,23.419441,804,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158135.py,10,24.001736,424,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158136.py,11,23.159863,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158138.py,1,19.116547,670,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158139.py,3,20.331972,804,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158140.py,11,23.636547,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158141.py,1,18.212898,670,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158142.py,1,19.673977,670,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158145.py,0,13.398914,665,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158146.py,11,22.27366,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158147.py,10,28.91107,424,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158150.py,11,22.471151,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158151.py,11,17.5362,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158154.py,1,18.818705,670,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158155.py,3,23.177164,804,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158156.py,0,12.14051,665,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158157.py,0,8.261192,665,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158158.py,11,17.789873,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158159.py,0,11.272042,665,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158160.py,0,18.969645,665,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158161.py,0,12.87577,665,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158162.py,0,8.945979,665,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158163.py,0,12.14051,665,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158164.py,0,8.901735,665,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158165.py,0,9.030149,665,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158166.py,3,23.122982,804,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158167.py,3,22.670069,804,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158168.py,11,19.202532,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158169.py,0,14.109408,665,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158170.py,11,18.602516,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158171.py,0,8.634808,665,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158172.py,10,17.601267,424,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158174.py,3,23.460546,804,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158175.py,11,23.571924,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158176.py,11,18.186338,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158177.py,1,18.721886,670,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158178.py,11,31.799473,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158179.py,0,13.315138,665,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158180.py,1,21.284222,670,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158181.py,11,22.247189,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158182.py,0,20.124775,665,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158183.py,0,18.964237,665,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158184.py,0,9.5714245,665,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158189.py,0,14.289306,665,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158190.py,0,13.328804,665,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158198.py,0,13.540481,665,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158199.py,0,17.955547,665,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158200.py,0,9.955375,665,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158201.py,0,13.493622,665,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158202.py,0,21.637362,665,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158203.py,0,19.31602,665,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158204.py,0,13.780331,665,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158205.py,0,10.032775,665,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158206.py,0,8.706952,665,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158207.py,11,16.055101,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158208.py,11,15.908563,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158209.py,11,17.715078,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158210.py,11,19.890425,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158211.py,0,13.566227,665,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158212.py,11,16.655457,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158213.py,11,15.772327,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158214.py,11,16.697567,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158215.py,11,15.76091,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158216.py,10,17.01982,424,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158217.py,11,16.055101,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158219.py,11,15.772327,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158221.py,11,15.772327,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158222.py,11,17.1758,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158223.py,11,19.185524,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158224.py,11,18.399734,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158225.py,11,16.055101,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158226.py,11,18.602516,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158227.py,0,9.355161,665,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158228.py,11,16.22584,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158229.py,11,15.994409,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158230.py,11,16.656334,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158231.py,11,19.191374,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158233.py,11,19.673029,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158234.py,11,17.808159,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158235.py,11,15.772327,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158236.py,11,18.399734,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158237.py,10,16.351107,424,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158238.py,10,17.10907,424,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158239.py,11,15.772327,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158240.py,10,17.01982,424,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158241.py,11,15.772327,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158242.py,11,16.055101,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158243.py,10,17.01982,424,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158244.py,11,18.602516,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158245.py,11,16.055101,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158246.py,11,15.772327,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158247.py,11,23.571924,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158248.py,11,16.055101,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158249.py,11,15.908563,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158250.py,11,15.772327,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158251.py,11,15.994409,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158252.py,11,19.185524,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158253.py,10,15.847011,424,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158254.py,11,18.448345,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158255.py,10,17.481615,424,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158256.py,11,18.747227,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158257.py,11,17.003485,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158258.py,11,15.806436,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158259.py,11,15.772327,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158260.py,10,15.772998,424,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158261.py,11,22.276215,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158262.py,10,25.485369,424,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158263.py,11,16.055101,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158264.py,11,18.45963,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158265.py,11,16.181227,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158266.py,10,17.01982,424,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158267.py,11,16.22584,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158268.py,11,16.055101,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158269.py,11,16.22584,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158270.py,11,15.772327,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158271.py,10,17.10907,424,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158273.py,11,15.994409,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158274.py,11,16.055101,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158275.py,10,17.481615,424,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158276.py,10,15.849593,424,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158277.py,10,16.778957,424,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158278.py,3,26.198513,804,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158279.py,11,21.400887,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158280.py,11,18.453072,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158281.py,11,18.186338,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158282.py,11,15.994409,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158283.py,11,21.320623,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158284.py,10,15.847011,424,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158285.py,10,17.10907,424,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158286.py,11,15.76091,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158287.py,11,16.055101,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158288.py,10,17.10907,424,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158289.py,11,18.186338,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158290.py,3,19.568796,804,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158291.py,11,21.312593,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158292.py,11,18.186338,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158293.py,11,15.772327,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158294.py,11,18.275408,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158295.py,11,20.206331,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158296.py,11,16.055101,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158297.py,10,15.81095,424,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158298.py,1,19.842102,670,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158299.py,10,15.686577,424,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158300.py,11,15.994409,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158301.py,11,21.88933,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158302.py,11,23.147781,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158303.py,3,22.194296,804,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158305.py,11,16.409998,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158306.py,3,22.194296,804,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158307.py,10,15.849593,424,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158309.py,11,23.571924,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158310.py,11,15.772327,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158311.py,10,16.778957,424,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158312.py,11,23.571924,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158313.py,3,18.561703,804,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158314.py,11,18.460224,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158315.py,11,23.571924,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158316.py,11,16.655457,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158317.py,11,15.772327,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158318.py,11,20.55207,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158319.py,10,15.256806,424,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158320.py,3,20.588291,804,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158321.py,11,15.772327,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158322.py,11,18.935326,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158323.py,11,21.88933,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158324.py,10,16.11189,424,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158325.py,11,18.186338,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158326.py,11,18.388735,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158327.py,11,16.055101,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158328.py,11,15.772327,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158329.py,10,15.686577,424,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158330.py,10,17.601267,424,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158331.py,3,23.736174,804,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158332.py,11,16.327438,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158333.py,3,22.251003,804,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158334.py,11,19.194551,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158335.py,11,18.186338,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158336.py,11,16.055101,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158337.py,11,18.448345,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158338.py,11,18.186338,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158339.py,11,22.276215,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158340.py,3,23.452587,804,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158341.py,11,20.559717,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
D:\GitHub\dolap\files_dolab\files\158342.py,11,16.055101,583,CodeT5Enc:Salesforce/codet5-base,0.2318152
